x
1	0.087534438702126
2	0.165189484733377
3	0.242828110895169
4	0.318097821676868
5	0.395177471403243
6	0.470684102715303
7	0.54549085268039
8	0.62062739952293
9	0.692675894123419
10	0.768113452918158
11	0.840124777840139
12	0.913043507990059
13	0.983744784117241
14	1.05721950772928
15	1.12553099634103
16	1.1962256140046
17	1.26249845317537
18	1.33152973748184
19	1.39761243185318
20	1.46113114203258
21	1.52810731063756
22	1.5921881188281
23	1.65551029309592
24	1.71328993924447
25	1.77314832997634
26	1.82912164140367
27	1.88706423956253
28	1.94146967048113
29	1.99052481135427
30	2.0410259576035
31	2.08927312010847
32	2.13719245709428
33	2.17942845242445
34	2.22004823432027
35	2.25049186041498
36	2.28628126074875
37	2.30885042128112
38	2.33088448887672
39	2.34378895085639
40	2.34324683847218
41	2.32715436448096
42	2.30205703642346
43	2.26101390855208
44	2.20133376797607
45	2.10611784740378
46	1.93975522027764
47	1.6471300518331
48	1.03144991754432
49	-0.544497638463789
50	-1.00442178353007
51	-1.21450340651274
