x
1	0.0677814887919487
2	0.149666654058198
3	0.226684041688508
4	0.305060870435596
5	0.384231242619888
6	0.462864201007514
7	0.541260671321233
8	0.620626196972455
9	0.700095689435155
10	0.777177551080217
11	0.856073248087613
12	0.936085877047552
13	1.01853465801811
14	1.09727960889158
15	1.17680097802857
16	1.25610956623208
17	1.33784838796984
18	1.41781986752686
19	1.49874347288112
20	1.57958440688905
21	1.65940098712839
22	1.74207668558169
23	1.82496365715883
24	1.90619939542039
25	1.98548650587011
26	2.06490989555503
27	2.14791533690403
28	2.23217278417055
29	2.31601437541951
30	2.3992194436276
31	2.48043000051
32	2.5620511390346
33	2.64400089964393
34	2.72580591367783
35	2.81231443572543
36	2.89626319634642
37	2.97791827915576
38	3.06226183315632
39	3.14684033300534
40	3.23189624750159
41	3.31753462139771
42	3.40279111366781
43	3.49062067126896
44	3.57734096455091
45	3.66209951689375
46	3.74665558331996
47	3.83624180446868
48	3.92550439942746
49	4.01093102430379
