x
1	0.00515566438348092
2	0.00903591694608252
3	0.0164645404755097
4	0.0225989712053298
5	0.0291262201716389
6	0.035069054336522
7	0.0394555320466727
8	0.0449694355013408
9	0.0455924740670515
10	0.0494066400132844
11	0.0523547806572573
12	0.0541232458647505
13	0.0576242691857676
14	0.0599161120788354
15	0.0629349986885686
16	0.0672305287566495
17	0.0691295350103687
18	0.0740646100501614
19	0.075880262921884
20	0.0808837983481094
21	0.0830785250315262
22	0.0878391482386034
23	0.0906790561059552
24	0.0928164705977998
25	0.0970000269340723
26	0.101908719720035
27	0.10330481658815
28	0.106522776002033
29	0.110667747679256
30	0.112946470061279
31	0.117691342550753
32	0.1226278930646
33	0.125539941854012
34	0.128187663710791
35	0.134825030760226
36	0.138086909572013
37	0.147300835685235
38	0.148754592849523
39	0.153935955231907
40	0.160931463951691
41	0.170032044273105
42	0.180168118466736
43	0.189467812973476
44	0.200181764362034
45	0.21834167819551
46	0.247921204019041
47	0.308427083695849
48	0.579415734143904
49	6.29480176279765
50	7.35779424251487
