x
1	-0.0326951161306255
2	-0.0446975202508026
3	-0.0578165098127492
4	-0.0723848564942333
5	-0.085311236338625
6	-0.0984655771401517
7	-0.112886865413468
8	-0.127642467616058
9	-0.145627378520802
10	-0.158279506183068
11	-0.173284601805914
12	-0.187460943757505
13	-0.204866482840159
14	-0.216746936577256
15	-0.229997100157203
16	-0.248104096699875
17	-0.262033471328854
18	-0.277213895878408
19	-0.294618877004186
20	-0.312687651133123
21	-0.327069766418291
22	-0.34225500298438
23	-0.357899724802452
24	-0.375179429651151
25	-0.393048570977677
26	-0.409374232091413
27	-0.4258339034711
28	-0.442177052776282
29	-0.460850243260724
30	-0.479557364461636
31	-0.500486499459901
32	-0.5196647350778
33	-0.539382356017814
34	-0.557856810675633
35	-0.573155802778233
36	-0.587224956659208
37	-0.613203358747691
38	-0.625872916144265
39	-0.64669579889708
40	-0.668942264125608
41	-0.685587856417807
42	-0.706373038598045
43	-0.713459252923447
44	-0.723419932331042
45	-0.736146252790725
46	-0.721394986103746
47	-0.683731891448063
48	-0.415894632762779
49	5.29872995747085
