x
1	-0.0129307356869663
2	-0.0267562474361567
3	-0.037901254249137
4	-0.0526833015901493
5	-0.0680793711733818
6	-0.0828791344926989
7	-0.0981191823710175
8	-0.114109810298852
9	-0.135771318412763
10	-0.148862814614709
11	-0.167334688759279
12	-0.186023135812063
13	-0.20487715084308
14	-0.220244401741144
15	-0.239647887915265
16	-0.261584077365077
17	-0.282979232439894
18	-0.304445311848801
19	-0.330462719785205
20	-0.356863670313263
21	-0.37824903148988
22	-0.404610382056873
23	-0.430268318326601
24	-0.463162425105716
25	-0.491118170990759
26	-0.521739846367529
27	-0.5515333001901
28	-0.589053368806671
29	-0.630651642713946
30	-0.667152533671385
31	-0.708465638105745
32	-0.749186406113052
33	-0.795708612562501
34	-0.842310835167843
35	-0.898271074502092
36	-0.947333857693528
37	-1.01266301552142
38	-1.07253609083987
39	-1.1486501260074
40	-1.23468685998586
41	-1.3376918539553
42	-1.44360996656666
43	-1.56500916168093
44	-1.69890036411995
45	-1.86854932537064
46	-2.09708642869208
47	-2.41815300599286
48	-2.88457715521186
49	0.236696936340013
50	0.697660917701676
51	0.878775665644949
